id_registro,estudiante,id_curso,nota,horas_estudio
1766,Sofia Salazar,C01,2.7,1
3068,Daniela Beltran,C02,3.2,2
3520,Ana Cabrera,C04,3.5,1
4323,Nicolas Duran,C05,4.4,0
4380,Camila Silva,C01,2.7,1
2656,Sofia Salazar,C01,2.8,14
188,Carlos Nieto,C03,5.0,17
4376,Luis Martinez,C03,4.4,2
1670,Gabriela Salazar,C05,3.8,15
501,Luis Gomez,C01,2.7,6
3066,Sebastian Gomez,C05,3.0,3
4052,Camila Ospina,C03,3.6,0
4448,Juan Silva,C01,1.9,2
2706,Sofia Rincon,C05,,9
3612,Sofia Nieto,C01,3.5,0
1537,Miguel Rojas,C05,4.3,15
3035,Gabriela Cabrera,C01,2.5,10
3754,Gabriela Rojas,C04,2.6,20
57,Diego Ospina,C05,3.2,6
1874,Isabella Gomez,C04,4.0,13
3469,Daniela Gomez,C03,3.8,8
1123,Laura Rincon,C05,5.0,9
4192,Camila Duran,C05,3.9,10
3210,Mateo Silva,C02,4.0,11
1136,Sara Pardo,C03,,8
4955,Miguel Beltran,C02,4.5,15
3388,Camila Ospina,C03,4.9,19
941,Gabriela Ospina,C05,4.7,10
207,Diego Silva,C03,4.2,20
1004,Ana Cabrera,C05,3.2,19
356,Carlos Nieto,C02,4.3,5
2881,Santiago Pardo,C04,3.2,9
547,Andres Ospina,C01,2.4,11
4631,Felipe Mendoza,C03,4.4,19
930,Alejandra Vargas,C04,3.3,13
3970,Gabriela Beltran,C01,2.5,12
1499,Tomas Salazar,C05,4.2,0
3340,Miguel Nieto,C05,,18
2125,Andres Vargas,C01,1.4,14
838,Sofia Beltran,C05,3.8,4
2352,Tomas Rincon,C02,3.9,12
2117,Mariana Rojas,C01,3.7,20
2151,Ana Mendoza,C02,3.2,18
4188,Felipe Mendoza,C04,3.2,0
4909,Daniela Rojas,C01,2.5,0
1822,Luis Ospina,C05,3.4,17
1423,Daniela Salazar,C03,3.6,16
3276,Sebastian Gomez,C03,4.3,17
2321,Luis Gomez,C03,4.4,2
4436,Santiago Martinez,C03,3.9,12
2760,Mariana Castro,C04,4.4,6
2565,Alejandra Cabrera,C05,4.4,7
898,Felipe Cabrera,C03,3.8,5
3327,Paula Gomez,C03,4.1,6
3741,Daniela Duran,C05,3.8,2
2872,Santiago Mendoza,C04,3.4,17
3091,Paula Duran,C05,4.6,8
3507,Luis Nieto,C03,4.9,4
4407,Sebastian Gomez,C03,4.5,5
2112,Laura Nieto,C04,2.5,20
2789,Mateo Martinez,C05,3.9,18
570,Mariana Rincon,C01,2.9,17
2951,Luis Castro,C02,2.8,17
1455,Isabella Beltran,C04,,4
2494,Luis Cabrera,C01,2.8,17
1495,Diego Salazar,C05,2.2,1
504,Juan Duran,C02,2.8,0
3332,Tomas Nieto,C05,4.2,2
2373,Nicolas Duran,C02,3.2,17
2866,Mariana Gomez,C04,4.1,3
4500,Nicolas Pardo,C05,4.9,12
4864,Miguel Martinez,C05,3.5,20
2626,Andres Duran,C01,2.5,15
3071,Nicolas Vargas,C04,3.4,20
3786,Nicolas Silva,C04,3.4,13
2176,Isabella Mendoza,C03,5.0,12
1904,Daniela Mendoza,C05,4.1,12
4730,Daniela Mendoza,C02,4.9,10
1522,Mateo Salazar,C03,4.1,8
3463,Sebastian Beltran,C01,3.0,17
4155,Alejandra Duran,C01,2.6,1
1996,Gabriela Duran,C04,2.7,15
1555,Sofia Martinez,C05,3.9,4
603,Gabriela Gomez,C01,4.0,2
3840,Isabella Ospina,C05,4.4,12
2861,Santiago Rojas,C02,3.1,4
1678,Juan Beltran,C04,4.7,3
4622,Mariana Salazar,C03,4.5,10
3893,Carlos Rincon,C01,2.8,19
3795,Luis Pardo,C03,4.8,15
3537,Felipe Pardo,C01,3.3,9
480,Gabriela Nieto,C01,3.3,6
2392,Daniela Vargas,C04,3.1,11
1355,Carlos Rincon,C02,2.8,15
4296,Nicolas Salazar,C05,4.0,6
1755,Juan Vargas,C03,4.1,12
2167,Mateo Nieto,C01,2.7,16
4922,Andres Rojas,C03,4.6,2
4781,Santiago Beltran,C02,4.8,16
458,Diego Ospina,C05,3.5,11
2191,Isabella Pardo,C04,4.6,15
3698,Mateo Ospina,C02,3.8,19
424,Luis Gomez,C04,3.5,18
4496,Daniela Duran,C02,2.8,8
1448,Laura Ospina,C02,3.2,3
2524,Paula Gomez,C02,3.0,15
4544,Santiago Martinez,C04,3.2,3
745,Sara Rincon,C05,4.0,20
2666,Sebastian Duran,C03,3.7,9
1701,Sara Herrera,C04,3.2,20
1592,Andres Silva,C05,3.4,15
4258,Felipe Pardo,C03,4.8,10
2960,Laura Rojas,C02,5.0,19
239,Carlos Salazar,C04,4.2,1
2216,Valeria Mendoza,C05,4.2,12
4526,Sara Rojas,C04,2.8,9
4111,Mariana Vargas,C02,5.0,7
553,Alejandra Cabrera,C02,3.9,11
1138,Isabella Pardo,C05,2.6,5
89,Valeria Rojas,C02,3.6,16
2723,Carlos Silva,C02,4.0,18
1344,Alejandra Ospina,C02,4.8,10
2537,Felipe Gomez,C02,4.5,18
3794,Paula Gomez,C01,3.7,8
1693,Sebastian Mendoza,C05,5.0,19
829,Laura Mendoza,C02,,3
4840,Nicolas Rincon,C04,,9
721,Luis Castro,C03,4.9,13
2307,Isabella Pardo,C05,3.1,14
1320,Isabella Gomez,C05,5.0,15
4337,Ana Salazar,C04,3.2,1
4124,Mariana Rojas,C01,2.7,18
186,Sara Castro,C04,4.2,3
2511,Sofia Mendoza,C03,3.4,6
3809,Santiago Castro,C05,4.1,13
4118,Valeria Martinez,C02,4.7,4
1010,Alejandra Gomez,C03,3.8,1
1616,Andres Herrera,C03,4.4,12
4414,Andres Vargas,C05,5.0,11
3241,Sebastian Herrera,C01,3.6,7
4083,Laura Silva,C01,,0
2527,Miguel Martinez,C01,,14
3277,Carlos Gomez,C04,2.8,15
1788,Mariana Beltran,C02,4.4,4
3251,Diego Salazar,C02,3.6,11
607,Nicolas Ospina,C05,4.4,2
3121,Diego Gomez,C03,4.0,6
1269,Alejandra Rincon,C01,2.1,1
528,Sofia Castro,C05,3.5,11
1454,Gabriela Nieto,C04,3.3,20
3901,Miguel Vargas,C02,4.0,5
2907,Luis Gomez,C02,4.8,6
3624,Miguel Herrera,C04,,12
2475,Paula Rojas,C02,2.4,7
1969,Nicolas Pardo,C05,3.4,14
516,Isabella Rincon,C04,2.8,11
1916,Gabriela Mendoza,C04,3.7,18
2218,Miguel Salazar,C02,2.9,16
4871,Valeria Nieto,C02,,4
3133,Sebastian Beltran,C03,4.3,15
40,Ana Beltran,C05,4.5,11
1475,Isabella Silva,C05,3.6,1
2491,Mateo Cabrera,C02,4.4,19
1284,Valeria Castro,C02,3.5,17
2578,Mateo Silva,C03,4.6,6
4573,Santiago Rincon,C04,4.1,0
620,Camila Martinez,C01,2.8,13
4101,Diego Martinez,C02,3.5,12
121,Isabella Mendoza,C01,3.3,18
50,Sebastian Cabrera,C04,4.2,16
1213,Mariana Vargas,C03,3.6,1
949,Laura Rojas,C04,3.7,19
4328,Sofia Salazar,C04,3.2,20
875,Daniela Herrera,C01,3.1,12
1867,Isabella Castro,C05,3.1,11
2059,Sofia Rincon,C02,4.0,7
4635,Santiago Rincon,C03,4.5,2
2983,Santiago Herrera,C01,2.6,11
2887,Nicolas Castro,C03,5.0,20
82,Paula Castro,C01,3.2,14
2711,Andres Pardo,C04,1.9,3
521,Mariana Pardo,C02,4.0,9
4013,Paula Silva,C01,3.2,3
1576,Miguel Vargas,C03,4.5,14
3051,Miguel Vargas,C03,5.0,18
2351,Tomas Duran,C01,2.6,16
2357,Sebastian Pardo,C02,4.2,9
4722,Isabella Ospina,C03,3.8,0
4637,Luis Gomez,C03,4.3,20
4692,Daniela Gomez,C01,3.2,8
1429,Diego Beltran,C05,3.0,0
4037,Mariana Gomez,C01,1.9,9
2632,Sara Vargas,C01,4.0,13
1583,Miguel Castro,C05,2.3,8
3954,Isabella Gomez,C03,3.5,13
1098,Daniela Ospina,C04,4.4,18
1860,Diego Gomez,C01,3.2,11
3694,Laura Rojas,C02,3.5,11
1243,Tomas Martinez,C03,4.0,2
2927,Luis Herrera,C01,2.8,18
3451,Nicolas Pardo,C01,3.0,19
3282,Santiago Castro,C05,3.5,12
2564,Laura Martinez,C04,3.2,2
4548,Sara Ospina,C01,4.2,11
1501,Juan Silva,C05,4.0,6
851,Sofia Ospina,C05,5.0,17
2713,Mariana Silva,C04,4.7,4
1995,Gabriela Gomez,C05,2.9,0
1072,Camila Rincon,C05,4.3,15
100,Alejandra Herrera,C03,4.4,14
460,Sebastian Silva,C04,3.6,6
907,Isabella Mendoza,C03,4.0,5
1986,Sofia Herrera,C01,,17
2457,Mateo Castro,C02,3.6,4
1770,Carlos Mendoza,C03,4.1,15
2267,Mariana Nieto,C01,3.7,7
3117,Nicolas Nieto,C02,2.9,1
3299,Miguel Rincon,C01,3.0,3
2816,Valeria Silva,C02,4.5,12
1602,Sofia Mendoza,C04,3.9,0
540,Valeria Martinez,C02,4.4,11
3648,Paula Castro,C04,3.3,0
1941,Camila Herrera,C03,4.8,1
4766,Sara Mendoza,C05,3.6,5
1014,Paula Herrera,C04,3.7,10
1660,Sofia Pardo,C01,2.8,19
4472,Paula Herrera,C04,3.5,2
2196,Juan Ospina,C04,3.2,2
80,Valeria Gomez,C01,1.9,8
1858,Carlos Ospina,C02,3.8,14
3482,Camila Ospina,C03,3.2,20
3857,Sofia Ospina,C02,3.5,10
1055,Laura Herrera,C01,3.2,2
3721,Juan Pardo,C04,3.9,9
442,Diego Nieto,C05,2.5,6
4297,Ana Mendoza,C03,4.3,9
2163,Gabriela Salazar,C02,3.0,9
1954,Santiago Mendoza,C05,3.8,13
2787,Daniela Salazar,C01,2.3,11
989,Santiago Martinez,C02,4.5,2
3868,Juan Silva,C03,3.6,0
4551,Ana Beltran,C03,3.1,20
3263,Isabella Martinez,C03,3.5,1
3947,Mateo Vargas,C03,5.0,1
3,Diego Martinez,C01,3.5,1
3892,Diego Silva,C04,2.1,3
1802,Valeria Pardo,C03,4.5,20
861,Diego Gomez,C01,3.5,15
604,Gabriela Rincon,C02,4.5,6
3554,Sebastian Martinez,C04,3.0,10
2290,Paula Martinez,C02,3.5,12
1327,Sebastian Vargas,C02,2.3,7
1943,Nicolas Pardo,C03,4.3,8
3602,Ana Mendoza,C03,3.4,8
4518,Gabriela Mendoza,C02,3.8,13
1303,Diego Nieto,C04,3.8,2
4452,Miguel Salazar,C02,4.8,3
1196,Diego Cabrera,C02,3.4,12
3578,Felipe Cabrera,C03,4.1,1
820,Mariana Vargas,C02,3.1,3
1612,Camila Rojas,C02,4.3,16
688,Carlos Vargas,C03,3.7,19
43,Tomas Castro,C04,2.0,4
2649,Camila Mendoza,C03,3.8,6
2235,Nicolas Castro,C04,2.6,8
3240,Luis Duran,C04,4.5,19
3286,Luis Ospina,C04,3.0,4
1159,Luis Mendoza,C02,,20
2256,Valeria Pardo,C01,4.3,11
2786,Juan Rojas,C02,2.1,1
3948,Felipe Martinez,C01,2.7,6
3335,Isabella Pardo,C03,3.1,8
4902,Andres Gomez,C05,3.7,20
51,Ana Rincon,C02,3.0,19
2005,Paula Ospina,C05,5.0,16
3217,Paula Castro,C03,3.4,9
3183,Sara Gomez,C04,2.7,6
3366,Carlos Cabrera,C05,4.5,9
3707,Felipe Silva,C01,3.7,14
4836,Diego Salazar,C04,3.0,17
2714,Sara Castro,C04,3.9,0
854,Daniela Pardo,C02,2.7,1
1443,Sofia Pardo,C03,4.8,10
1415,Mateo Pardo,C04,4.1,2
1210,Alejandra Mendoza,C05,4.1,20
3224,Mariana Gomez,C03,4.2,11
353,Miguel Pardo,C04,4.0,16
1795,Isabella Herrera,C03,4.7,12
2266,Valeria Mendoza,C05,4.3,8
1391,Andres Gomez,C02,4.0,11
1650,Carlos Silva,C01,3.5,5
4603,Felipe Rojas,C01,3.7,11
4865,Paula Salazar,C01,2.9,15
282,Laura Pardo,C03,3.4,7
320,Isabella Gomez,C05,3.1,19
2211,Juan Herrera,C03,5.0,6
2336,Carlos Vargas,C05,3.2,7
3772,Valeria Martinez,C02,3.9,7
4721,Isabella Martinez,C02,4.6,20
499,Nicolas Castro,C01,1.9,6
4424,Felipe Silva,C03,3.3,6
4895,Santiago Pardo,C05,3.7,0
1533,Daniela Salazar,C04,3.1,5
4924,Ana Cabrera,C03,4.6,9
3919,Luis Ospina,C02,3.5,16
2397,Isabella Rojas,C02,4.1,17
2948,Laura Rojas,C01,3.7,18
4646,Luis Pardo,C01,3.9,19
1883,Andres Gomez,C03,4.1,1
445,Diego Duran,C01,2.5,3
431,Alejandra Beltran,C02,,7
3787,Felipe Cabrera,C04,2.9,11
3401,Alejandra Herrera,C02,4.5,2
1666,Juan Beltran,C04,3.1,14
3083,Juan Nieto,C02,4.4,15
1646,Santiago Martinez,C03,4.2,2
122,Ana Cabrera,C02,4.6,16
4092,Felipe Castro,C05,4.4,14
2281,Alejandra Nieto,C01,3.3,10
3064,Sebastian Cabrera,C03,3.2,20
2278,Juan Rincon,C01,2.5,0
3635,Mariana Nieto,C02,3.5,11
1251,Valeria Cabrera,C02,4.3,2
2063,Valeria Rojas,C01,3.9,11
2751,Gabriela Salazar,C03,4.7,14
2028,Isabella Mendoza,C03,4.0,8
4691,Sara Nieto,C03,3.8,18
4743,Gabriela Cabrera,C04,3.5,1
3127,Ana Rincon,C02,4.5,16
883,Santiago Vargas,C02,3.0,10
1108,Felipe Rojas,C03,4.8,3
4373,Alejandra Duran,C05,5.0,0
3489,Diego Beltran,C05,3.7,3
3047,Miguel Vargas,C02,4.8,5
4470,Valeria Salazar,C03,4.2,14
2778,Mariana Gomez,C01,2.3,5
3312,Sofia Silva,C05,3.8,17
3761,Sara Martinez,C05,4.0,4
52,Valeria Castro,C01,2.7,19
3619,Laura Duran,C04,4.9,19
856,Nicolas Cabrera,C02,5.0,5
877,Carlos Martinez,C03,4.3,13
667,Laura Duran,C04,3.6,11
4647,Juan Beltran,C02,,7
346,Alejandra Vargas,C04,3.4,5
4252,Sara Rojas,C05,4.4,8
4929,Laura Duran,C01,1.5,2
935,Valeria Cabrera,C04,4.5,18
1654,Nicolas Gomez,C05,4.1,3
2623,Sofia Herrera,C02,4.1,7
2144,Valeria Silva,C01,3.0,14
1294,Felipe Nieto,C01,3.4,5
979,Isabella Martinez,C02,4.0,2
3152,Carlos Pardo,C05,5.0,16
1851,Mariana Rincon,C04,2.8,14
99,Sebastian Pardo,C01,2.1,15
2332,Nicolas Nieto,C02,3.2,4
1506,Mariana Rincon,C02,3.6,17
3631,Andres Rojas,C04,4.0,13
3806,Daniela Ospina,C04,3.1,15
3600,Camila Ospina,C01,3.3,13
456,Alejandra Rojas,C05,3.9,3
1300,Mateo Pardo,C03,3.2,5
2418,Mariana Rojas,C02,3.5,19
2933,Miguel Gomez,C03,3.4,9
3036,Nicolas Gomez,C02,3.4,6
3295,Nicolas Herrera,C03,4.9,8
4365,Juan Nieto,C04,,14
4371,Alejandra Castro,C05,4.4,8
4880,Santiago Castro,C05,4.0,7
3536,Miguel Pardo,C02,5.0,17
2715,Mariana Nieto,C01,3.1,9
3219,Daniela Cabrera,C05,4.1,0
1472,Alejandra Martinez,C02,4.3,13
2684,Juan Rojas,C05,3.9,6
263,Laura Cabrera,C04,3.2,0
2062,Sara Rincon,C02,3.3,4
622,Luis Castro,C02,3.3,9
809,Laura Cabrera,C02,4.9,13
1165,Tomas Martinez,C04,3.9,2
522,Valeria Martinez,C02,2.8,10
3088,Isabella Rojas,C05,4.3,0
1116,Nicolas Gomez,C02,3.3,5
1777,Nicolas Martinez,C04,4.5,3
3114,Nicolas Cabrera,C02,3.8,8
1438,Laura Nieto,C02,,19
1936,Felipe Silva,C02,5.0,14
574,Alejandra Nieto,C03,3.4,6
648,Mateo Duran,C02,3.6,14
474,Ana Salazar,C03,4.8,20
2462,Andres Beltran,C03,4.0,6
1593,Paula Silva,C01,3.1,4
4225,Sebastian Vargas,C04,2.0,5
